book	chapter	verse	anchor	references
Rom	8	36	sheep to be slaughtered	Isa 53:7|Jer 11:19|Jer 12:3|Jer 51:40|Acts 8:32
Rom	8	37	more than conquerors	2 Chr 20:25-27|Isa 25:8|1 Cor 15:54, 57|2 Cor 2:14|2 Cor 12:9, 19|1 John 4:4|1 John 5:4-5|Rev 7:9-10|Rev 11:7-12|Rev 12:11|Rev 17:14|Rev 21:7
Rom	8	37	Him who loved us	Gal 2:20|Eph 5:2, 25-27|2 Thess 2:16|1 John 4:10, 19|Jude 1:24|Rev 1:5
Rom	8	38	convinced	Rom 4:21|2 Cor 4:13|2 Tim 1:12|Heb 11:13
Rom	8	38	neither death nor life	Rom 14:8|John 10:28|1 Cor 3:22-23|1 Cor 15:54-58|2 Cor 5:4-8|Phil 1:20-23
Rom	8	38	angels nor principalities	2 Cor 11:14|Eph 1:21|Eph 6:11-12|Col 1:16|Col 2:15|1 Pet 3:22|1 Pet 5:8-10
Rom	8	39	height	Exod 9:16-17|Ps 93:3-4|Isa 10:10-14, 33|Isa 24:21|Dan 4:11|Dan 5:18-23|2 Thess 2:4|Rev 12:17; Rev 13:1-8
Rom	8	39	depth	Rom 11:33|Ps 64:6|Prov 20:5|Matt 24:24|2 Cor 2:11|2 Cor 11:3|2 Thess 2:9-12|Rev 2:24|Rev 12:9|Rev 13:14|Rev 19:20|Rev 20:3, 7
Rom	8	39	able to separate	John 10:28-30|Col 3:3-4
Rom	8	39	love of God	Rom 8:35|Rom 5:8|John 3:16|John 16:27|John 17:26|Eph 1:4|Eph 2:4-7|Titus 3:4-7|1 John 4:9-10, 16, 19
Rom	9	1	speak	Rom 1:9|2 Cor 1:23|2 Cor 11:31|2 Cor 12:19|Gal 1:20|Phil 1:8|1 Thess 2:5|1 Tim 2:7|1 Tim 5:21
Rom	9	1	conscience	Rom 2:15|Rom 8:16|2 Cor 1:12|1 Tim 1:5|1 John 3:19-21
Rom	9	2	deep sorrow and unceasing anguish	Rom 10:1|1 Sam 15:35|Ps 119:136|Isa 66:10|Jer 9:1|Jer 13:17|Lam 1:12|Lam 3:48-49, 51|Ezek 9:4|Luke 19:41-44|Phil 3:18|Rev 11:3
Rom	9	3	could wish	Exod 32:32
Rom	9	3	cursed	Deut 21:23|Josh 6:17-18|1 Sam 14:24, 44|Gal 1:8|Gal 3:10, 13
Rom	9	3	flesh and blood	Rom 11:1|Gen 29:14|Esth 8:6|Acts 7:23-26|Acts 13:26
Rom	9	4	people of Israel	Rom 9:6|Gen 32:28|Exod 19:3-6|Deut 7:6|Ps 73:1|Isa 41:8|Isa 46:3|John 1:47
Rom	9	4	adoption	Exod 4:22|Deut 14:1|Jer 31:9, 20|Hos 11:1
Rom	9	4	divine glory	Num 7:89|1 Sam 4:21-22|1 Kgs 8:11|Ps 63:2|Ps 78:61|Ps 90:16|Isa 60:19
Rom	9	4	covenants	Gen 15:18|Gen 17:2, 7, 10|Exod 24:7-8|Exod 34:27|Deut 29:1|Deut 31:16|Neh 13:29|Ps 89:3, 34|Jer 31:33|Jer 33:20-25|Acts 3:25|Heb 8:6-10
Rom	9	4	giving of the law	Rom 3:2|Neh 9:13-14|Ps 147:19|Ezek 20:11-12|John 1:17
Rom	9	4	temple worship	Exod 12:25|Isa 5:2|Matt 21:33|Heb 9:3, 10
Rom	9	4	promises	Luke 1:54-55, 69-75|Acts 2:39|Acts 3:25-26|Acts 13:32-33|Eph 2:12|Heb 6:13-17
Rom	9	5	patriarchs	Rom 11:28|Deut 10:15
Rom	9	5	human descent	Rom 1:3|Gen 12:3|Gen 49:10|Isa 7:14|Isa 11:1|Matt 1:1-17|Luke 3:23-38|2 Tim 2:8|Rev 22:16
Rom	9	5	God over all	Rom 10:12|Ps 45:6|Ps 103:19|Isa 9:6-7|Jer 23:5-6|Mic 5:2|John 1:1-3|John 10:30|Acts 20:28|Phil 2:6-11|Col 1:16|1 Tim 3:16|Heb 1:8-13|1 John 5:20
Rom	9	5	worthy of praise	Rom 1:25|Ps 72:19|2 Cor 11:31|1 Tim 6:15
Rom	9	5	Amen	Deut 27:15-26|1 Kgs 1:36|1 Chr 16:36|Ps 41:13|Ps 89:52|Ps 106:48|Jer 28:6|Matt 6:13|Matt 28:20|1 Cor 14:16|Rev 1:18|Rev 5:14|Rev 22:20
Rom	9	6	failed	Rom 3:3|Rom 11:1-2|Num 23:19|Isa 55:11|Matt 24:35|John 10:35|2 Tim 2:13|Heb 6:17-18
Rom	9	6	not all who are descended	Rom 2:28-29|Rom 4:12-16|John 1:47|Gal 6:16
Rom	9	7	Abraham’s descendants	Luke 3:8|Luke 16:24-25, 30|John 8:37-39|Phil 3:3
Rom	9	7	Through Isaac	Gen 21:12|Heb 11:18
Rom	9	8	children of the flesh	Rom 4:11-16|Gal 4:22-31
Rom	9	8	regarded as offspring	Gen 31:15|Ps 22:30|Ps 87:6|John 1:13|Gal 3:26-29|Gal 4:28|1 John 3:1-2
Rom	9	9	appointed time	Gen 17:21|Gen 18:10, 14|Gen 21:2
Rom	9	9	Sarah	Heb 11:11-12, 17
Rom	9	10	Not only	Rom 5:3, 11|Luke 16:26
Rom	9	10	conceived	Gen 25:21-23
Rom	9	11	twins	Rom 4:17|Ps 51:5|Eph 2:3
Rom	9	11	God’s plan	Rom 8:28-30|Isa 14:24, 26-27|Isa 23:9|Isa 46:10-11|Jer 51:29|Eph 1:9-11|Eph 3:11|2 Tim 1:9
Rom	9	11	election	Rom 11:5, 7|Eph 1:4-5|1 Thess 1:4|2 Pet 1:10
Rom	9	12	older	Gen 25:22-23|2 Sam 8:14|1 Kgs 22:47
Rom	9	13	Jacob	Mal 1:2-3
Rom	9	13	hated	Gen 29:31, 33|Deut 21:15|Prov 13:24|Matt 10:37|Luke 14:26|John 12:25
Rom	9	14	shall we say	Rom 3:1, 5
Rom	9	14	unjust	Rom 2:5|Rom 3:5-6|Gen 18:25|Deut 32:4|2 Chr 19:7|Job 8:3|Job 34:10-12, 18-19|Job 35:2|Ps 92:15|Ps 145:17|Jer 12:1|Rev 15:3-4|Rev 16:7
Rom	9	15	have mercy	Rom 9:16, 18-19|Exod 33:19|Exod 34:6-7|Isa 27:11|Mic 7:18
Rom	9	16	depend on man’s desire or effort, but on God’s mercy	Rom 9:11|Gen 27:1-4, 9-14|Ps 110:3|Isa 65:1|Matt 11:25-26|Luke 10:21|John 1:12-13|John 3:8|1 Cor 1:26-31|Eph 2:4-5|Phil 2:13|2 Thess 2:13-14|Titus 3:3-5|Jas 1:18|1 Pet 2:9-10
Rom	9	17	Scripture says	Rom 11:4|Gal 3:8, 22|Gal 4:30
Rom	9	17	very purpose	Exod 9:16
Rom	9	17	raised you up	1 Sam 2:7-8|Esth 4:14|Isa 10:5-6|Isa 45:1-3|Jer 27:6-7|Dan 4:22|Dan 5:18-21
Rom	9	17	display My power	Exod 10:1-2|Exod 14:17-18|Exod 15:14-15|Exod 18:10-11|Josh 2:9-10|Josh 9:9|1 Sam 4:8|Ps 83:17-18|Prov 16:4|Isa 37:20
Rom	9	17	name might be proclaimed	John 17:26
Rom	9	18	mercy	Rom 9:15-16|Rom 5:20-21|Eph 1:6
Rom	9	18	hardens	Rom 1:24-28|Rom 11:7-8|Exod 4:21|Exod 7:13|Deut 2:30|Josh 11:20|Isa 63:17|Matt 13:14-15|Acts 28:26-28|2 Thess 2:10-12
Rom	9	19	One of you will say	Rom 3:8|1 Cor 15:12, 35|Jas 1:13
Rom	9	19	find fault	Rom 3:5-7|Gen 50:20|2 Chr 20:6|Job 9:12-15, 19|Job 23:13-14|Ps 76:10|Isa 10:6-7|Isa 46:10-11|Dan 4:35|Mark 14:21|Acts 2:23|Acts 4:27-28
Rom	9	20	O man	Rom 2:1|Mic 6:8|1 Cor 7:16|Jas 2:20
Rom	9	20	who are you	Job 33:13|Job 36:23|Job 38:2-3|Job 40:2, 5, 8|Job 42:2-6|Matt 20:15
Rom	9	20	talk back	Job 16:3|Titus 2:9|1 Cor 1:20|1 Tim 6:5
Rom	9	20	what is formed say	Isa 29:16|Isa 45:9-11
Rom	9	21	potter	Rom 9:11, 18|Prov 16:4|Isa 64:8|Jer 18:3-6
Rom	9	21	one vessel	Rom 9:22-23|Jer 22:28|Hos 8:8|Acts 9:15|2 Tim 2:20-21
Rom	9	22	intending	Rom 9:17|Rom 1:18|Rom 2:4-5|Exod 9:16|Ps 90:11|Prov 16:4|Rev 6:16-17
Rom	9	22	bore with great patience	Num 14:11, 18|Ps 50:21-22|Eccl 8:11-12|Lam 3:22|1 Pet 3:20|2 Pet 2:3, 9|2 Pet 3:8-9, 15|Jude 1:4|Rev 6:9-11
Rom	9	22	vessels of His wrath	Rom 9:21|1 Thess 5:9|2 Tim 2:20
Rom	9	22	prepared	Gen 15:16|Matt 23:31-33|1 Thess 2:16|1 Pet 2:8|Jude 1:4
Rom	9	23	riches of His glory known	Rom 2:4|Rom 5:20-21|Eph 1:6-8, 18|Eph 2:4, 7, 10|Eph 3:8, 16|Col 1:27|2 Thess 1:10-12
Rom	9	23	prepared in advance	1 Chr 29:18|Luke 1:17|Eph 2:3-5|Col 1:12|1 Thess 5:9|2 Thess 2:13-14|2 Tim 2:21|Titus 3:3-7|1 Pet 1:2-5
Rom	9	24	called	Rom 8:28-30|1 Cor 1:9|Heb 3:1|1 Pet 5:10|Rev 19:9
Rom	9	24	not only from the Jews	Rom 3:29-30|Rom 4:11-12|Rom 10:12|Rom 11:11-13|Rom 15:8-16|Gen 49:10|Ps 22:27|Acts 13:47-48|Acts 15:14|Acts 21:17-20|Gal 3:28|Eph 2:11-13|Eph 3:6-8|Col 3:11
Rom	9	25	in Hosea	Hos 1:1-2
Rom	9	25	‘My People’ who are not My people	Hos 2:23|1 Pet 2:10
Rom	9	25	Beloved	Rom 1:7|Ezek 16:8|John 16:27
Rom	9	26	happen	Hos 1:9-10
Rom	9	26	sons of the living God	Rom 8:16|Isa 43:6|John 11:52|2 Cor 6:18|Gal 3:26|1 John 3:1-3
Rom	9	27	Isaiah	Isa 1:1
Rom	9	27	number of the Israelites	Isa 10:20-23
Rom	9	27	remnant	Rom 11:4-6|Ezra 9:8, 14|Isa 1:9|Isa 10:20-21|Isa 11:11|Isa 24:13|Jer 5:10|Ezek 6:8|Mic 5:3-8
Rom	9	28	carry out His sentence	Isa 28:22|Isa 30:12-14|Dan 9:26-27|Matt 24:21
Rom	9	28	thoroughly and decisively	Ps 9:8|Ps 65:5|Isa 5:16|Acts 17:31|Rev 19:11
Rom	9	29	Unless	Isa 1:9|Isa 6:13|Lam 3:22
Rom	9	29	Hosts	Jas 5:4
Rom	9	29	would have become	Gen 19:24-25|Isa 13:19|Jer 49:18|Jer 50:40|Lam 4:6|Amos 4:11|Zeph 2:6
Rom	9	29	Sodom, we would have resembled Gomorrah	2 Pet 2:6|Jude 1:7
Rom	9	30	will we say	Rom 9:14|Rom 3:5
Rom	9	30	Gentiles	Rom 1:18-32|Rom 4:11|Rom 10:20|Isa 65:1-2|1 Cor 6:9-11|Eph 2:12|Eph 4:17-19|1 Pet 4:3
Rom	9	30	pursue	Rom 9:31|Prov 15:9|Prov 21:21|Isa 51:1|1 Tim 6:11
Rom	9	30	righteousness that is by faith	Rom 1:17|Rom 3:22|Rom 4:9, 11, 13, 22|Rom 5:1|Rom 10:10|Gal 3:8|Gal 5:5|Phil 3:9|Heb 11:7
Rom	9	31	pursued	Rom 9:30-32|Rom 10:2-4|Gal 3:21|Phil 3:6
Rom	9	31	not attained	Rom 3:20|Rom 4:14-15|Rom 11:7|Gal 3:10-11|Gal 5:3-4|Jas 2:10-11
Rom	9	32	not by faith	Rom 4:16|Rom 10:3|Matt 19:16-20|John 6:27-29|Acts 16:30-34|1 John 5:9-12
Rom	9	32	stumbled	Rom 11:11|Matt 13:57|Luke 2:34|Luke 7:23|1 Cor 1:23
Rom	9	33	See	Ps 118:22|Isa 8:14-15|Isa 28:16|Matt 21:42, 44|1 Pet 2:7-8
Rom	9	33	one who believes	Rom 5:5|Rom 10:11|Ps 25:2-3, 20|Isa 45:17|Isa 54:4|Joel 2:26-27|Phil 1:20|2 Tim 1:12|1 John 2:28
Rom	9	33	put to shame	1 Pet 2:6
Rom	10	1	heart’s desire	Rom 9:1-3|Exod 32:10, 13|1 Sam 12:23|1 Sam 15:11, 35|1 Sam 16:1|Jer 17:16|Jer 18:20|Luke 13:34|John 5:34|1 Cor 9:20-22
Rom	10	2	I testify	2 Cor 8:3|Gal 4:15|Col 4:13
Rom	10	2	zealous for God	2 Kgs 10:16|John 16:2|Acts 21:20, 28|Acts 22:3, 22|Acts 26:9-10|Gal 1:14|Gal 4:17-18|Phil 3:6
Rom	10	2	not on the basis of knowledge	Rom 10:3|Rom 9:31-32|Ps 14:4|Prov 19:2|Isa 27:1|2 Cor 4:4, 6|Phil 1:9
Rom	10	3	God’s righteousness	Rom 1:17|Rom 3:22, 26|Rom 5:19|Rom 9:30|Ps 71:15-16, 19|Isa 51:6, 8|Isa 56:1|Jer 23:5-6|Dan 9:24|John 16:9-10|2 Cor 5:21|2 Pet 1:1
Rom	10	3	establish their own	Rom 9:31-32|Isa 57:12|Isa 64:6|Luke 10:29|Luke 16:15|Luke 18:9-12|Gal 5:3-4|Phil 3:9|Rev 3:17-18
Rom	10	3	submit	Lev 26:41|Neh 9:33|Job 33:27|Lam 3:22|Dan 9:6-9|Luke 15:17-21
Rom	10	4	Christ is the end of the law	Rom 3:25-31|Rom 8:3-4|Isa 53:11|Matt 3:15|Matt 5:17-18|John 1:17|Acts 13:38-39|1 Cor 1:30|Gal 3:24|Col 2:10, 17|Heb 9:7-14|Heb 10:8-12, 14
Rom	10	5	does these things will live by them	Lev 18:5|Neh 9:29|Ezek 20:11, 13, 21|Luke 10:27-28|Gal 3:12
Rom	10	6	righteousness that is by faith	Rom 3:22, 25|Rom 4:13|Rom 9:31|Phil 3:9|Heb 11:7
Rom	10	6	Do not say in your heart	Deut 30:11-14|Prov 30:4
Rom	10	6	bring Christ down	John 3:12-13|John 6:33, 38, 50-51, 58|Eph 4:8-10|Heb 1:3
Rom	10	7	bring Christ up from the dead	Rom 4:25|Heb 13:20|1 Pet 3:18, 22|Rev 1:18
Rom	10	8	word is near	Deut 30:14
Rom	10	8	word of faith	Rom 10:17|Rom 1:16-17|Isa 57:19|Mark 16:15-16|Acts 10:43|Acts 13:38-39|Acts 16:31|Gal 3:2, 5|1 Tim 4:6|1 Pet 1:23, 25
Rom	10	9	confess with your mouth	Rom 14:11|Matt 10:32-33|Luke 12:8|John 9:22|John 12:42-43|Phil 2:11|1 John 4:2-3|2 John 1:7
Rom	10	9	believe in your heart	Rom 8:34|John 6:69-71|John 20:26-29|Acts 8:37|1 Cor 15:14-18|1 Pet 1:21
Rom	10	10	with your heart you believe	Luke 8:15|John 1:12-13|John 3:19-21|Heb 3:12|Heb 10:22
Rom	10	10	justified	Gal 2:16|Phil 3:9
Rom	10	10	with your mouth you confess	Rom 10:9|1 John 4:15|Rev 2:13
Rom	10	11	never be put to shame	Rom 9:33|Isa 28:16|Isa 49:23|Jer 17:7|1 Pet 2:6
Rom	10	12	no difference	Rom 3:22, 29-30|Rom 4:11-12|Rom 9:24|Acts 10:34-35|Acts 15:8-9|Gal 3:28|Eph 2:18-22|Eph 3:6|Col 3:11
Rom	10	12	Lord of all	Rom 14:9|Rom 15:12|Acts 10:36|1 Cor 15:47|Phil 2:11|1 Tim 2:5|Rev 17:14|Rev 19:16
Rom	10	12	gives richly	Rom 2:4|Rom 9:23|2 Cor 8:9|Eph 1:7|Eph 2:4, 7|Eph 3:8, 16|Phil 4:19|Col 1:27|Col 2:2-3
Rom	10	12	call on Him	Ps 86:5|Ps 145:18|Isa 55:6|Acts 9:14|1 Cor 1:2
Rom	10	13	Everyone who calls	Joel 2:32|Acts 2:21
Rom	10	14	call on the One in whom they have not believed	1 Kgs 8:41-43|Jonah 1:5, 9-11, 16|Jonah 3:5-9|Heb 11:6|Jas 5:15
Rom	10	14	believe in the One of whom they have not heard	Rom 1:5|Rom 16:25-26|Mark 16:15-16|Luke 24:46-47|John 20:31|Acts 19:2|Acts 26:17-18|2 Tim 4:17|Titus 1:3
Rom	10	15	preach unless they are sent	Jer 23:32|Matt 9:38|Matt 10:1-6|Matt 28:18-20|Luke 10:1|John 20:21|Acts 9:15|Acts 13:2-4|Acts 22:21|1 Cor 12:28-29|2 Cor 5:18-20|Eph 3:8|Eph 4:11-12|1 Pet 1:12
Rom	10	15	How beautiful are the feet	Isa 52:7|Nah 1:15
Rom	10	15	good news	Isa 57:19|Luke 2:14|Acts 10:36|Eph 2:17|Eph 6:15
Rom	10	15	those who bring	Isa 40:9|Isa 61:1|Luke 2:10|Luke 8:1|Acts 13:26
Rom	10	16	not all of them	Rom 3:3|Rom 11:17|John 10:26|Acts 28:24|Heb 4:2|1 Pet 2:8
Rom	10	16	welcomed	Rom 1:5|Rom 2:8|Rom 6:17|Rom 16:26|Isa 50:10|Gal 3:1|Gal 5:7|2 Thess 1:8|Heb 5:9|Heb 11:8|1 Pet 1:22|1 Pet 3:1
Rom	10	16	Lord	Isa 53:1|John 12:38-40
Rom	10	17	faith comes	Rom 10:14|Rom 1:16|Luke 16:29-31|1 Cor 1:18-24|Col 1:4-6|1 Thess 2:13|2 Thess 2:13-14|Jas 1:18-21|1 Pet 1:23-25|1 Pet 2:1-2
Rom	10	17	hearing by the word	Jer 23:28-29|Mark 4:24|Luke 8:11, 21|Luke 11:28|2 Cor 2:17|Heb 4:12-13|Rev 1:9
Rom	10	18	did they not hear	Acts 2:5-11|Acts 26:20|Acts 28:23
Rom	10	18	voice has gone out	Rom 1:8|Rom 15:19|Ps 19:4|Matt 24:14|Matt 26:13|Matt 28:19|Mark 16:15, 20|Col 1:6, 23
Rom	10	18	ends of the world	1 Kgs 18:10|Ps 22:27|Ps 98:3|Isa 24:16|Isa 49:6|Isa 52:10|Jer 16:19|Matt 4:8
Rom	10	19	I ask instead	Rom 10:18|Rom 3:26|1 Cor 1:12|1 Cor 7:29|1 Cor 10:19|1 Cor 11:22|1 Cor 15:50
Rom	10	19	First, Moses says	Rom 11:11|Deut 32:21|Hos 2:23|1 Pet 2:10
Rom	10	19	without understanding	Rom 1:21-22|Ps 115:5-8|Isa 44:18-20|Jer 10:8, 14|1 Cor 12:2|Titus 3:3
Rom	10	20	boldly	Prov 28:1|Isa 58:1|Eph 6:19-20
Rom	10	20	found by those who did not seek	Rom 9:30|Isa 65:1-2
Rom	10	20	revealed Myself	Isa 49:6|Isa 52:15|Isa 55:4-5|Matt 20:16|Matt 22:9-10|Luke 14:23|1 John 4:19
Rom	10	21	held out My hands	Prov 1:24|Isa 65:2-5|Jer 25:4|Jer 35:15|Matt 20:1-15|Matt 21:33-43|Matt 22:3-7|Matt 23:34-37|Luke 24:47|Acts 13:46-47
Rom	10	21	disobedient and obstinate	Deut 9:13|Deut 31:27|1 Sam 8:7-8|Neh 9:26|Jer 44:4-6|Acts 7:51-52|1 Thess 2:16|1 Pet 2:8
Rom	11	1	did God reject	1 Sam 12:22|2 Kgs 23:27|Ps 77:7|Ps 89:31-37|Ps 94:14|Jer 31:36-37|Jer 33:24-26|Hos 9:17|Amos 9:8-9
Rom	11	1	Certainly not!	Rom 3:4
Rom	11	1	I am an Israelite myself	Rom 9:3|Acts 22:3|Acts 26:4|2 Cor 11:22|Phil 3:5
Rom	11	2	He foreknew	Rom 8:29-30|Rom 9:6, 23|Acts 13:48|Acts 15:18|1 Pet 1:2
Rom	11	2	know	Gen 44:15|Exod 32:1|Acts 3:17|Acts 7:40|Phil 1:22
Rom	11	2	about Elijah	Neh 9:30|Luke 4:1|1 Cor 6:2|Heb 1:1
Rom	11	2	appealed to God	Num 16:15|Jer 18:19-23|John 4:1-3, 11
Rom	11	3	killed Your prophets	1 Kgs 18:4, 13|1 Kgs 19:10-18|Neh 9:26|Jer 2:30
Rom	11	3	torn down	1 Kgs 18:30-31
Rom	11	4	reserved	1 Kgs 19:18
Rom	11	4	Baal	Num 25:3|Deut 4:3|Judg 2:13|1 Kgs 16:31|2 Kgs 10:19-20|Jer 19:5|Hos 2:8|Hos 13:1|Zeph 1:4
Rom	11	5	present time	Rom 11:6-7|Rom 9:27
Rom	11	5	chosen by grace	Rom 11:28|Rom 9:11|Eph 1:5-6
Rom	11	6	by grace	Rom 3:27-28|Rom 4:4-5|Rom 5:20-21|Deut 9:4-6|1 Cor 15:10|Gal 2:21|Gal 5:4|Eph 2:4-9|2 Tim 1:9|Titus 3:5
Rom	11	7	What then?	Rom 3:9|Rom 6:15|1 Cor 10:19|Phil 1:18
Rom	11	7	Israel was seeking	Rom 9:31-32|Rom 10:3|Prov 1:28|Luke 13:24|Heb 12:17
Rom	11	7	the elect did	Rom 11:5|Rom 8:28-30|Rom 9:23|Eph 1:4|2 Thess 2:13-14|1 Pet 1:2
Rom	11	7	The others	Isa 6:10|Isa 44:18|Matt 13:14-15|John 12:40|2 Cor 3:14|2 Cor 4:4|2 Thess 2:10-12
Rom	11	7	hardened	Rom 9:18
Rom	11	8	spirit of stupor	Isa 29:10
Rom	11	8	eyes that could not see	Deut 29:4|Isa 6:9|Jer 5:21|Ezek 12:2|Mark 4:11-12|Luke 8:10|Acts 28:26
Rom	11	8	to this very day	2 Kgs 17:34, 41|2 Cor 3:14-15
Rom	11	9	David says	Ps 69:22-23
Rom	11	9	table become a snare	Deut 6:10-12|Deut 32:13-15|1 Sam 25:36-38|Job 20:20-23|Prov 1:32|Isa 8:13-14|Luke 12:20|Luke 16:19-25|1 Tim 6:17-19
Rom	11	9	retribution	Deut 32:35|Ps 28:4|Isa 59:18|Isa 66:9|Heb 2:2
Rom	11	10	eyes be darkened	Rom 11:8|Rom 1:21|Ps 69:23|Zech 11:17|Eph 4:18|2 Pet 2:4, 17|Jude 1:6, 13
Rom	11	10	backs be bent	Deut 28:64-68|Isa 51:23|Isa 65:12
Rom	11	11	fall beyond recovery	Ezek 18:23, 32|Ezek 33:11
Rom	11	11	salvation has come to the Gentiles	Rom 11:12, 31|Acts 13:42, 46-48|Acts 18:6|Acts 22:18-21|Acts 28:24-28
Rom	11	11	make Israel jealous	Rom 11:14|Rom 10:19
Rom	11	12	riches for the world	Rom 11:15, 33|Rom 9:23|Eph 3:8|Col 1:27
Rom	11	12	fullness	Rom 11:25|Isa 11:11-16|Isa 12:1-6|Isa 60:1-22|Isa 66:8-20|Mic 4:1-2|Mic 5:7|Zech 2:11|Zech 8:20-23|Rev 11:15-19
Rom	11	13	apostle to the Gentiles	Rom 15:16-19|Acts 9:15|Acts 13:2|Acts 22:21|Acts 26:17-18|Gal 1:16|Gal 2:2, 7-9|Eph 3:8|1 Tim 2:7|2 Tim 1:11-12
Rom	11	14	provoke	1 Cor 7:16|1 Cor 9:20-22|2 Tim 2:10
Rom	11	14	own people	Rom 9:3|Phlm 1:12
Rom	11	14	save some	1 Cor 7:16|1 Tim 4:16|Jas 5:20
Rom	11	15	rejection	Rom 11:1-2, 11-12
Rom	11	15	reconciliation	Rom 5:10|Dan 9:24|2 Cor 5:18-20|Eph 1:10|Col 1:20-21
Rom	11	15	life from the dead	Ezek 37:1-14|Rev 11:11|Rev 20:4-6
Rom	11	16	first part of the dough	Exod 22:29|Exod 23:16, 19|Lev 23:10|Num 15:17-21|Deut 18:4|Deut 26:10|Neh 10:35-37|Prov 3:9|Ezek 44:30|Jas 1:18|Rev 14:4
Rom	11	16	root is holy	Rom 11:17|Gen 17:7|Jer 2:21|1 Cor 7:14
Rom	11	17	broken off	Ps 80:11-16|Isa 6:13|Isa 27:11|Jer 11:16|Ezek 15:6-8|Matt 8:11-12|Matt 21:43|John 15:6
Rom	11	17	wild olive shoot	Acts 2:39|Gal 2:15|Eph 2:11-13|Eph 3:6|Col 2:13
Rom	11	17	share in the nourishment	Deut 8:8|Judg 9:8-9|Ps 52:8|Zech 4:3|Jonah 1:16|Rev 11:4
Rom	11	18	do not boast	Rom 11:20|Rom 3:27|1 Kgs 20:11|Prov 16:18|Matt 26:33|Luke 18:9-11|1 Cor 10:12
Rom	11	18	root supports you	Rom 4:16|Zech 8:20-23|John 10:16|Gal 3:29|Eph 2:19-20
Rom	11	19	grafted in	Rom 11:11-12, 17, 23-24
Rom	11	20	That is correct	John 4:17-18|Jas 2:19
Rom	11	20	unbelief	Rom 3:3|Acts 13:46-47|Acts 18:6|Heb 3:12, 19|Heb 4:6, 11
Rom	11	20	stand by faith	Rom 5:1-2|2 Chr 20:20|Isa 7:9|1 Cor 16:13|2 Cor 1:24|Col 2:7|1 Pet 5:9, 12
Rom	11	20	Do not be arrogant	Rom 11:18|Rom 12:16|Ps 138:6|Prov 28:26|Isa 2:11, 17|Hab 2:4|Zeph 3:11|Luke 18:14|2 Cor 10:5|2 Thess 2:4|2 Tim 3:3-5|Jas 4:6|1 Pet 5:5-6|Rev 3:17|Rev 18:7
Rom	11	20	be afraid	Prov 28:14|Isa 66:2|1 Cor 10:12|Phil 2:12|Heb 4:1|1 Pet 1:17
Rom	11	21	not spare you	Rom 11:17, 19|Rom 8:32|Jer 25:29|Jer 49:12|1 Cor 10:1-12|2 Pet 2:4-9|Jude 1:5
Rom	11	22	kindness and severity	Rom 2:4-5|Rom 9:22-23|Num 14:18-22|Deut 32:39-43|Josh 23:15-16|Ps 58:10-11|Ps 78:49-52|Ps 136:15-22|Isa 66:14
Rom	11	22	continue in His kindness	Rom 2:7|Luke 8:15|John 8:31|John 15:4-10|Acts 11:23|Acts 14:22|1 Cor 15:2|Gal 6:9|1 Thess 3:5, 8|Heb 3:6, 14|Heb 10:23, 35-39|1 John 2:19|Jude 1:20-21
Rom	11	22	cut off	Ezek 3:20|Ezek 18:24|Ezek 33:17-19|Matt 3:9-10|John 15:2|Rev 2:5
Rom	11	23	if they do not persist in unbelief, they will be grafted in, for God is able to graft them in again	Zech 12:10|Matt 23:39|2 Cor 3:16
Rom	11	24	how much more readily will these, the natural branches, be grafted into their own olive tree	Rom 11:17-18, 30
Rom	11	25	ignorant	Ps 107:43|Hos 14:9|1 Cor 10:1|1 Cor 12:1|2 Pet 3:8
Rom	11	25	mystery	Rom 16:25|Eph 3:3-4, 9|Rev 10:7
Rom	11	25	conceited	Rom 12:16|Prov 3:5-7|Prov 26:12, 16|Isa 5:21
Rom	11	25	hardening in part	Rom 11:7-8|2 Cor 3:14-16
Rom	11	25	full number of the Gentiles	Ps 22:27|Ps 72:8-14, 17|Ps 127:1|Isa 2:1-8|Isa 60:1-22|Isa 66:18-23|Mic 4:1-2|Zech 8:20-23|Zech 14:9-21|Luke 21:24|Rev 7:9|Rev 11:15|Rev 20:2-4
Rom	11	26	all Israel will be saved	Isa 11:11-16|Isa 45:17|Isa 54:6-10|Jer 3:17-23|Jer 30:17-22|Jer 31:31-37|Jer 32:37-41|Jer 33:24-26|Ezek 34:22-31|Ezek 37:21-28|Ezek 39:25-29|Ezek 40:1-48|Hos 3:5|Joel 3:16-21|Amos 9:14-15|Mic 7:15-20|Zeph 3:12-20|Zech 10:6-12
Rom	11	26	Deliverer will come from Zion	Ps 14:7|Ps 106:47|Isa 59:20
Rom	11	26	remove godlessness	Matt 1:21|Acts 3:26|Titus 2:14
Rom	11	27	My covenant	Isa 55:3|Isa 59:21|Jer 31:31-34|Jer 32:38-40|Heb 8:8-12|Heb 10:16
Rom	11	27	take away their sins	Isa 27:9|Isa 43:25|Jer 50:20|Ezek 36:25-29|Hos 14:2|John 1:29
Rom	11	28	enemies	Rom 11:11, 30|Matt 21:43|Acts 13:45-46|Acts 14:2|Acts 18:6|1 Thess 2:15-16
Rom	11	28	election	Rom 11:7|Isa 41:8-9
